,PUN,DateTime
4601,56.48,2017-11-25 17:00:00+00:00
4602,63.48287,2017-11-25 18:00:00+00:00
4603,67.84215999999999,2017-11-25 19:00:00+00:00
4604,69.39780999999999,2017-11-25 20:00:00+00:00
4605,64.29817,2017-11-25 21:00:00+00:00
4606,53.75188000000001,2017-11-25 22:00:00+00:00
4607,53.64,2017-11-25 23:00:00+00:00
4608,49.39415,2017-11-25 00:00:00+00:00
4609,49.06215,2017-11-26 01:00:00+00:00
4610,46.65197,2017-11-26 02:00:00+00:00
4611,46.11992,2017-11-26 03:00:00+00:00
4612,44.0976,2017-11-26 04:00:00+00:00
4613,43.088029999999996,2017-11-26 05:00:00+00:00
4614,43.1078,2017-11-26 06:00:00+00:00
4615,44.566159999999996,2017-11-26 07:00:00+00:00
4616,46.22375,2017-11-26 08:00:00+00:00
4617,46.12162,2017-11-26 09:00:00+00:00
4618,47.02043,2017-11-26 10:00:00+00:00
4619,47.72656,2017-11-26 11:00:00+00:00
4620,47.25047,2017-11-26 12:00:00+00:00
4621,47.38787,2017-11-26 13:00:00+00:00
4622,44.461290000000005,2017-11-26 14:00:00+00:00
4623,43.68326,2017-11-26 15:00:00+00:00
4624,47.79857,2017-11-26 16:00:00+00:00
4625,53.11499,2017-11-26 17:00:00+00:00
4626,62.8,2017-11-26 18:00:00+00:00
4627,69.55,2017-11-26 19:00:00+00:00
4628,70.53,2017-11-26 20:00:00+00:00
4629,64.6,2017-11-26 21:00:00+00:00
4630,56.7,2017-11-26 22:00:00+00:00
4631,53.99983,2017-11-26 23:00:00+00:00
4632,48.0536,2017-11-26 00:00:00+00:00
4633,46.304390000000005,2017-11-27 01:00:00+00:00
4634,35.4152,2017-11-27 02:00:00+00:00
4635,34.35374,2017-11-27 03:00:00+00:00
4636,32.013059999999996,2017-11-27 04:00:00+00:00
4637,33.69788,2017-11-27 05:00:00+00:00
4638,37.904709999999994,2017-11-27 06:00:00+00:00
4639,49.81743,2017-11-27 07:00:00+00:00
4640,64.36648000000001,2017-11-27 08:00:00+00:00
4641,71.67481,2017-11-27 09:00:00+00:00
4642,69.90364,2017-11-27 10:00:00+00:00
4643,63.05431,2017-11-27 11:00:00+00:00
4644,60.93124,2017-11-27 12:00:00+00:00
4645,57.88885,2017-11-27 13:00:00+00:00
4646,57.86243,2017-11-27 14:00:00+00:00
4647,62.874669999999995,2017-11-27 15:00:00+00:00
4648,74.61679000000001,2017-11-27 16:00:00+00:00
4649,83.68252,2017-11-27 17:00:00+00:00
4650,81.09181,2017-11-27 18:00:00+00:00
4651,77.6235,2017-11-27 19:00:00+00:00
4652,73.93737,2017-11-27 20:00:00+00:00
4653,68.23076,2017-11-27 21:00:00+00:00
4654,61.72824,2017-11-27 22:00:00+00:00
4655,58.51493000000001,2017-11-27 23:00:00+00:00
4656,55.72277,2017-11-27 00:00:00+00:00
4657,52.95101999999999,2017-11-28 01:00:00+00:00
4658,50.67674,2017-11-28 02:00:00+00:00
4659,50.146409999999996,2017-11-28 03:00:00+00:00
4660,50.172990000000006,2017-11-28 04:00:00+00:00
4661,51.09732,2017-11-28 05:00:00+00:00
4662,54.21391,2017-11-28 06:00:00+00:00
4663,64.99,2017-11-28 07:00:00+00:00
4664,78.21015,2017-11-28 08:00:00+00:00
4665,87.36787,2017-11-28 09:00:00+00:00
4666,89.99463,2017-11-28 10:00:00+00:00
4667,82.93082,2017-11-28 11:00:00+00:00
4668,88.64,2017-11-28 12:00:00+00:00
4669,70.55738000000001,2017-11-28 13:00:00+00:00
4670,72.32389,2017-11-28 14:00:00+00:00
4671,90.9,2017-11-28 15:00:00+00:00
4672,99.10005,2017-11-28 16:00:00+00:00
4673,112.0,2017-11-28 17:00:00+00:00
4674,108.0,2017-11-28 18:00:00+00:00
4675,91.30528000000001,2017-11-28 19:00:00+00:00
4676,81.7,2017-11-28 20:00:00+00:00
4677,76.15982,2017-11-28 21:00:00+00:00
4678,67.69996,2017-11-28 22:00:00+00:00
4679,62.170559999999995,2017-11-28 23:00:00+00:00
4680,59.624390000000005,2017-11-28 00:00:00+00:00
4681,58.96612,2017-11-29 01:00:00+00:00
4682,54.78699,2017-11-29 02:00:00+00:00
4683,51.300129999999996,2017-11-29 03:00:00+00:00
4684,47.37073,2017-11-29 04:00:00+00:00
4685,47.7986,2017-11-29 05:00:00+00:00
4686,54.68329,2017-11-29 06:00:00+00:00
4687,62.84946,2017-11-29 07:00:00+00:00
4688,77.83651,2017-11-29 08:00:00+00:00
4689,106.79,2017-11-29 09:00:00+00:00
4690,106.83021000000001,2017-11-29 10:00:00+00:00
4691,94.61066,2017-11-29 11:00:00+00:00
4692,81.844,2017-11-29 12:00:00+00:00
4693,74.32826,2017-11-29 13:00:00+00:00
4694,74.45304,2017-11-29 14:00:00+00:00
4695,84.93086,2017-11-29 15:00:00+00:00
4696,85.12124,2017-11-29 16:00:00+00:00
4697,95.28092,2017-11-29 17:00:00+00:00
4698,113.21895,2017-11-29 18:00:00+00:00
4699,115.0,2017-11-29 19:00:00+00:00
4700,95.78323,2017-11-29 20:00:00+00:00
4701,76.71005,2017-11-29 21:00:00+00:00
4702,67.36258000000001,2017-11-29 22:00:00+00:00
4703,61.41887,2017-11-29 23:00:00+00:00
4704,57.08875,2017-11-29 00:00:00+00:00
4705,51.3627,2017-11-30 01:00:00+00:00
4706,50.23591,2017-11-30 02:00:00+00:00
4707,43.18862,2017-11-30 03:00:00+00:00
4708,39.648270000000004,2017-11-30 04:00:00+00:00
4709,41.519870000000004,2017-11-30 05:00:00+00:00
4710,50.70751,2017-11-30 06:00:00+00:00
4711,60.53558,2017-11-30 07:00:00+00:00
4712,75.45178,2017-11-30 08:00:00+00:00
4713,84.5446,2017-11-30 09:00:00+00:00
4714,79.25773000000001,2017-11-30 10:00:00+00:00
4715,76.35042,2017-11-30 11:00:00+00:00
4716,74.58,2017-11-30 12:00:00+00:00
4717,72.04373000000001,2017-11-30 13:00:00+00:00
4718,71.0067,2017-11-30 14:00:00+00:00
4719,72.77833000000001,2017-11-30 15:00:00+00:00
4720,76.43665,2017-11-30 16:00:00+00:00
4721,86.5478,2017-11-30 17:00:00+00:00
4722,96.18267,2017-11-30 18:00:00+00:00
4723,91.78181,2017-11-30 19:00:00+00:00
4724,84.99376,2017-11-30 20:00:00+00:00
4725,77.66039,2017-11-30 21:00:00+00:00
4726,67.64133000000001,2017-11-30 22:00:00+00:00
4727,64.45809,2017-11-30 23:00:00+00:00
4728,63.90493000000001,2017-11-30 00:00:00+00:00
4729,64.97423,2017-12-01 01:00:00+00:00
4730,59.392680000000006,2017-12-01 02:00:00+00:00
4731,57.54651,2017-12-01 03:00:00+00:00
4732,56.08071999999999,2017-12-01 04:00:00+00:00
4733,55.90831,2017-12-01 05:00:00+00:00
4734,58.62321,2017-12-01 06:00:00+00:00
4735,66.88224,2017-12-01 07:00:00+00:00
4736,86.0,2017-12-01 08:00:00+00:00
4737,105.0,2017-12-01 09:00:00+00:00
4738,98.33695,2017-12-01 10:00:00+00:00
4739,85.35866999999999,2017-12-01 11:00:00+00:00
4740,78.55224,2017-12-01 12:00:00+00:00
4741,73.06536,2017-12-01 13:00:00+00:00
4742,70.40483,2017-12-01 14:00:00+00:00
4743,77.82164,2017-12-01 15:00:00+00:00
4744,86.34619,2017-12-01 16:00:00+00:00
4745,99.43941,2017-12-01 17:00:00+00:00
4746,114.14023999999999,2017-12-01 18:00:00+00:00
4747,104.29,2017-12-01 19:00:00+00:00
4748,99.18,2017-12-01 20:00:00+00:00
4749,79.75,2017-12-01 21:00:00+00:00
4750,71.47,2017-12-01 22:00:00+00:00
4751,69.98389,2017-12-01 23:00:00+00:00
4752,69.63062,2017-12-01 00:00:00+00:00
4753,70.82,2017-12-02 01:00:00+00:00
4754,70.82,2017-12-02 02:00:00+00:00
4755,67.99,2017-12-02 03:00:00+00:00
4756,65.28,2017-12-02 04:00:00+00:00
4757,65.28,2017-12-02 05:00:00+00:00
4758,68.98,2017-12-02 06:00:00+00:00
4759,60.87,2017-12-02 07:00:00+00:00
4760,68.98,2017-12-02 08:00:00+00:00
4761,70.82,2017-12-02 09:00:00+00:00
4762,76.0,2017-12-02 10:00:00+00:00
4763,70.53766,2017-12-02 11:00:00+00:00
4764,69.80659,2017-12-02 12:00:00+00:00
4765,67.93729,2017-12-02 13:00:00+00:00
4766,62.28183000000001,2017-12-02 14:00:00+00:00
4767,60.9854,2017-12-02 15:00:00+00:00
4768,63.74431,2017-12-02 16:00:00+00:00
4769,70.82,2017-12-02 17:00:00+00:00
4770,80.30207,2017-12-02 18:00:00+00:00
4771,81.4,2017-12-02 19:00:00+00:00
4772,80.72934000000001,2017-12-02 20:00:00+00:00
4773,72.01131,2017-12-02 21:00:00+00:00
4774,67.49,2017-12-02 22:00:00+00:00
4775,66.27018000000001,2017-12-02 23:00:00+00:00
4776,60.86863,2017-12-02 00:00:00+00:00
4777,63.25994,2017-12-03 01:00:00+00:00
4778,57.803819999999995,2017-12-03 02:00:00+00:00
4779,56.43,2017-12-03 03:00:00+00:00
4780,50.04883,2017-12-03 04:00:00+00:00
4781,48.94,2017-12-03 05:00:00+00:00
4782,49.0,2017-12-03 06:00:00+00:00
4783,50.81,2017-12-03 07:00:00+00:00
4784,54.019940000000005,2017-12-03 08:00:00+00:00
4785,54.59,2017-12-03 09:00:00+00:00
4786,56.2,2017-12-03 10:00:00+00:00
4787,60.614630000000005,2017-12-03 11:00:00+00:00
4788,62.37816,2017-12-03 12:00:00+00:00
4789,64.3911,2017-12-03 13:00:00+00:00
4790,61.59178000000001,2017-12-03 14:00:00+00:00
4791,57.966390000000004,2017-12-03 15:00:00+00:00
4792,57.07,2017-12-03 16:00:00+00:00
4793,57.31,2017-12-03 17:00:00+00:00
4794,70.69,2017-12-03 18:00:00+00:00
4795,76.41484,2017-12-03 19:00:00+00:00
4796,77.07,2017-12-03 20:00:00+00:00
4797,74.82376,2017-12-03 21:00:00+00:00
4798,69.3,2017-12-03 22:00:00+00:00
4799,65.64525,2017-12-03 23:00:00+00:00
4800,63.72444,2017-12-03 00:00:00+00:00
4801,65.6215,2017-12-04 01:00:00+00:00
4802,58.17168,2017-12-04 02:00:00+00:00
4803,55.91,2017-12-04 03:00:00+00:00
4804,55.15,2017-12-04 04:00:00+00:00
4805,55.15,2017-12-04 05:00:00+00:00
4806,58.480940000000004,2017-12-04 06:00:00+00:00
4807,68.63133,2017-12-04 07:00:00+00:00
4808,83.32219,2017-12-04 08:00:00+00:00
4809,94.40863,2017-12-04 09:00:00+00:00
4810,99.11265999999999,2017-12-04 10:00:00+00:00
4811,93.09204,2017-12-04 11:00:00+00:00
4812,90.85984,2017-12-04 12:00:00+00:00
4813,82.47341,2017-12-04 13:00:00+00:00
4814,81.82988,2017-12-04 14:00:00+00:00
4815,86.7566,2017-12-04 15:00:00+00:00
4816,102.7137,2017-12-04 16:00:00+00:00
4817,101.62057,2017-12-04 17:00:00+00:00
4818,106.28079,2017-12-04 18:00:00+00:00
4819,105.41237,2017-12-04 19:00:00+00:00
4820,99.22451,2017-12-04 20:00:00+00:00
4821,82.26914000000001,2017-12-04 21:00:00+00:00
4822,76.14985,2017-12-04 22:00:00+00:00
4823,74.17319,2017-12-04 23:00:00+00:00
4824,68.52322,2017-12-04 00:00:00+00:00
4825,71.35,2017-12-05 01:00:00+00:00
4826,68.0,2017-12-05 02:00:00+00:00
4827,62.74974,2017-12-05 03:00:00+00:00
4828,59.22,2017-12-05 04:00:00+00:00
4829,59.22,2017-12-05 05:00:00+00:00
4830,67.15,2017-12-05 06:00:00+00:00
4831,71.39615,2017-12-05 07:00:00+00:00
4832,105.11,2017-12-05 08:00:00+00:00
4833,118.39,2017-12-05 09:00:00+00:00
4834,114.68876000000002,2017-12-05 10:00:00+00:00
4835,95.67835,2017-12-05 11:00:00+00:00
4836,99.80853,2017-12-05 12:00:00+00:00
4837,94.06560999999999,2017-12-05 13:00:00+00:00
4838,93.32262,2017-12-05 14:00:00+00:00
4839,96.00164000000001,2017-12-05 15:00:00+00:00
4840,104.07793000000001,2017-12-05 16:00:00+00:00
4841,115.43693,2017-12-05 17:00:00+00:00
4842,111.23,2017-12-05 18:00:00+00:00
4843,114.75,2017-12-05 19:00:00+00:00
4844,99.60211,2017-12-05 20:00:00+00:00
4845,93.30830999999999,2017-12-05 21:00:00+00:00
4846,85.43766,2017-12-05 22:00:00+00:00
4847,79.8,2017-12-05 23:00:00+00:00
4848,75.55164,2017-12-05 00:00:00+00:00
4849,80.0,2017-12-06 01:00:00+00:00
4850,75.69,2017-12-06 02:00:00+00:00
4851,73.12,2017-12-06 03:00:00+00:00
4852,71.18,2017-12-06 04:00:00+00:00
4853,70.89780999999999,2017-12-06 05:00:00+00:00
4854,71.18,2017-12-06 06:00:00+00:00
4855,77.29753000000001,2017-12-06 07:00:00+00:00
4856,110.03155,2017-12-06 08:00:00+00:00
4857,109.25511000000002,2017-12-06 09:00:00+00:00
4858,100.90283000000001,2017-12-06 10:00:00+00:00
4859,97.37128,2017-12-06 11:00:00+00:00
4860,96.91922,2017-12-06 12:00:00+00:00
4861,86.78566,2017-12-06 13:00:00+00:00
4862,85.94787,2017-12-06 14:00:00+00:00
4863,86.08964,2017-12-06 15:00:00+00:00
4864,93.55256999999999,2017-12-06 16:00:00+00:00
4865,103.39,2017-12-06 17:00:00+00:00
4866,108.64,2017-12-06 18:00:00+00:00
4867,105.22397,2017-12-06 19:00:00+00:00
4868,96.24407,2017-12-06 20:00:00+00:00
4869,85.52494,2017-12-06 21:00:00+00:00
4870,76.56529,2017-12-06 22:00:00+00:00
4871,75.66043,2017-12-06 23:00:00+00:00
4872,72.33496,2017-12-06 00:00:00+00:00
4873,71.83,2017-12-07 01:00:00+00:00
4874,71.18,2017-12-07 02:00:00+00:00
4875,69.49,2017-12-07 03:00:00+00:00
4876,69.49,2017-12-07 04:00:00+00:00
4877,69.49,2017-12-07 05:00:00+00:00
4878,71.18,2017-12-07 06:00:00+00:00
4879,72.53,2017-12-07 07:00:00+00:00
4880,83.18800999999999,2017-12-07 08:00:00+00:00
4881,85.44059,2017-12-07 09:00:00+00:00
4882,84.97775,2017-12-07 10:00:00+00:00
4883,83.43982,2017-12-07 11:00:00+00:00
4884,82.19225,2017-12-07 12:00:00+00:00
4885,78.89922,2017-12-07 13:00:00+00:00
4886,78.91597,2017-12-07 14:00:00+00:00
4887,83.39187,2017-12-07 15:00:00+00:00
4888,92.1905,2017-12-07 16:00:00+00:00
4889,90.82198000000001,2017-12-07 17:00:00+00:00
4890,104.88273999999998,2017-12-07 18:00:00+00:00
4891,93.24847,2017-12-07 19:00:00+00:00
4892,88.83882,2017-12-07 20:00:00+00:00
4893,81.77274,2017-12-07 21:00:00+00:00
4894,75.2397,2017-12-07 22:00:00+00:00
4895,74.65281999999999,2017-12-07 23:00:00+00:00
4896,72.0,2017-12-07 00:00:00+00:00
4897,67.81163000000001,2017-12-08 01:00:00+00:00
4898,63.53,2017-12-08 02:00:00+00:00
4899,61.36,2017-12-08 03:00:00+00:00
4900,59.1,2017-12-08 04:00:00+00:00
4901,58.9,2017-12-08 05:00:00+00:00
4902,59.36,2017-12-08 06:00:00+00:00
4903,62.16,2017-12-08 07:00:00+00:00
4904,66.08014,2017-12-08 08:00:00+00:00
4905,68.2,2017-12-08 09:00:00+00:00
4906,69.94296,2017-12-08 10:00:00+00:00
4907,68.734,2017-12-08 11:00:00+00:00
4908,66.64699,2017-12-08 12:00:00+00:00
4909,66.44379,2017-12-08 13:00:00+00:00
4910,61.73218000000001,2017-12-08 14:00:00+00:00
4911,59.1853,2017-12-08 15:00:00+00:00
4912,62.2,2017-12-08 16:00:00+00:00
4913,65.52845,2017-12-08 17:00:00+00:00
4914,73.5077,2017-12-08 18:00:00+00:00
4915,79.34876,2017-12-08 19:00:00+00:00
4916,80.09374,2017-12-08 20:00:00+00:00
4917,75.32307,2017-12-08 21:00:00+00:00
4918,69.94505,2017-12-08 22:00:00+00:00
4919,67.2057,2017-12-08 23:00:00+00:00
4920,64.73125,2017-12-08 00:00:00+00:00
4921,61.09754,2017-12-09 01:00:00+00:00
4922,56.662369999999996,2017-12-09 02:00:00+00:00
4923,52.861740000000005,2017-12-09 03:00:00+00:00
4924,51.552859999999995,2017-12-09 04:00:00+00:00
4925,51.25423,2017-12-09 05:00:00+00:00
4926,52.262879999999996,2017-12-09 06:00:00+00:00
4927,58.03601,2017-12-09 07:00:00+00:00
4928,63.23695,2017-12-09 08:00:00+00:00
4929,66.63076,2017-12-09 09:00:00+00:00
4930,70.60021,2017-12-09 10:00:00+00:00
4931,70.44601999999999,2017-12-09 11:00:00+00:00
4932,66.7916,2017-12-09 12:00:00+00:00
4933,63.9515,2017-12-09 13:00:00+00:00
4934,61.02851999999999,2017-12-09 14:00:00+00:00
4935,62.60266,2017-12-09 15:00:00+00:00
4936,65.08023,2017-12-09 16:00:00+00:00
4937,67.7,2017-12-09 17:00:00+00:00
4938,73.52596,2017-12-09 18:00:00+00:00
4939,81.19288,2017-12-09 19:00:00+00:00
4940,82.03548,2017-12-09 20:00:00+00:00
4941,76.56326999999999,2017-12-09 21:00:00+00:00
4942,70.97,2017-12-09 22:00:00+00:00
4943,69.19,2017-12-09 23:00:00+00:00
4944,64.21349000000001,2017-12-09 00:00:00+00:00
4945,60.076330000000006,2017-12-10 01:00:00+00:00
4946,58.52,2017-12-10 02:00:00+00:00
4947,56.36,2017-12-10 03:00:00+00:00
4948,52.41,2017-12-10 04:00:00+00:00
4949,50.6,2017-12-10 05:00:00+00:00
4950,52.4,2017-12-10 06:00:00+00:00
4951,53.49,2017-12-10 07:00:00+00:00
4952,55.55,2017-12-10 08:00:00+00:00
4953,57.52404,2017-12-10 09:00:00+00:00
4954,58.91179,2017-12-10 10:00:00+00:00
4955,59.607,2017-12-10 11:00:00+00:00
4956,56.83404,2017-12-10 12:00:00+00:00
4957,56.64688,2017-12-10 13:00:00+00:00
4958,54.80096999999999,2017-12-10 14:00:00+00:00
4959,54.5699,2017-12-10 15:00:00+00:00
4960,55.93795,2017-12-10 16:00:00+00:00
4961,60.19125,2017-12-10 17:00:00+00:00
4962,62.35694,2017-12-10 18:00:00+00:00
4963,63.2499,2017-12-10 19:00:00+00:00
4964,64.42644,2017-12-10 20:00:00+00:00
4965,65.94366,2017-12-10 21:00:00+00:00
4966,66.10169,2017-12-10 22:00:00+00:00
4967,59.8,2017-12-10 23:00:00+00:00
4968,54.94,2017-12-10 00:00:00+00:00
4969,46.063829999999996,2017-12-11 01:00:00+00:00
4970,40.14,2017-12-11 02:00:00+00:00
4971,38.0,2017-12-11 03:00:00+00:00
4972,37.98,2017-12-11 04:00:00+00:00
4973,42.18509,2017-12-11 05:00:00+00:00
4974,47.84987,2017-12-11 06:00:00+00:00
4975,61.758030000000005,2017-12-11 07:00:00+00:00
4976,71.06351,2017-12-11 08:00:00+00:00
4977,101.33136999999999,2017-12-11 09:00:00+00:00
4978,78.96643,2017-12-11 10:00:00+00:00
4979,78.50063,2017-12-11 11:00:00+00:00
4980,75.42692,2017-12-11 12:00:00+00:00
4981,70.5796,2017-12-11 13:00:00+00:00
4982,70.49503,2017-12-11 14:00:00+00:00
4983,75.55811,2017-12-11 15:00:00+00:00
4984,76.9226,2017-12-11 16:00:00+00:00
4985,79.97585,2017-12-11 17:00:00+00:00
4986,79.40231,2017-12-11 18:00:00+00:00
4987,75.2918,2017-12-11 19:00:00+00:00
4988,75.24579,2017-12-11 20:00:00+00:00
4989,71.46,2017-12-11 21:00:00+00:00
4990,63.88,2017-12-11 22:00:00+00:00
4991,59.79,2017-12-11 23:00:00+00:00
4992,52.674530000000004,2017-12-11 00:00:00+00:00
4993,50.937940000000005,2017-12-12 01:00:00+00:00
4994,47.92582,2017-12-12 02:00:00+00:00
4995,47.91505,2017-12-12 03:00:00+00:00
4996,47.6526,2017-12-12 04:00:00+00:00
4997,47.62857,2017-12-12 05:00:00+00:00
4998,48.59837,2017-12-12 06:00:00+00:00
4999,60.62923000000001,2017-12-12 07:00:00+00:00
5000,76.50242,2017-12-12 08:00:00+00:00
5001,100.06127,2017-12-12 09:00:00+00:00
5002,101.14395999999999,2017-12-12 10:00:00+00:00
5003,95.86279,2017-12-12 11:00:00+00:00
5004,90.0,2017-12-12 12:00:00+00:00
5005,76.71184000000001,2017-12-12 13:00:00+00:00
5006,75.28789,2017-12-12 14:00:00+00:00
5007,76.7433,2017-12-12 15:00:00+00:00
5008,76.70222,2017-12-12 16:00:00+00:00
5009,87.54961,2017-12-12 17:00:00+00:00
5010,104.71466,2017-12-12 18:00:00+00:00
5011,103.50232,2017-12-12 19:00:00+00:00
5012,87.31878,2017-12-12 20:00:00+00:00
5013,78.24589,2017-12-12 21:00:00+00:00
5014,68.2,2017-12-12 22:00:00+00:00
5015,64.91423,2017-12-12 23:00:00+00:00
5016,61.05693,2017-12-12 00:00:00+00:00
5017,69.59416999999999,2017-12-13 01:00:00+00:00
5018,65.0,2017-12-13 02:00:00+00:00
5019,60.26,2017-12-13 03:00:00+00:00
5020,62.05,2017-12-13 04:00:00+00:00
5021,65.4,2017-12-13 05:00:00+00:00
5022,71.46,2017-12-13 06:00:00+00:00
5023,80.15,2017-12-13 07:00:00+00:00
5024,114.95,2017-12-13 08:00:00+00:00
5025,157.16,2017-12-13 09:00:00+00:00
5026,160.66,2017-12-13 10:00:00+00:00
5027,140.0,2017-12-13 11:00:00+00:00
5028,114.86542,2017-12-13 12:00:00+00:00
5029,104.29,2017-12-13 13:00:00+00:00
5030,104.11,2017-12-13 14:00:00+00:00
5031,111.31,2017-12-13 15:00:00+00:00
5032,140.0,2017-12-13 16:00:00+00:00
5033,164.27,2017-12-13 17:00:00+00:00
5034,170.0,2017-12-13 18:00:00+00:00
5035,165.06,2017-12-13 19:00:00+00:00
5036,160.0,2017-12-13 20:00:00+00:00
5037,116.63,2017-12-13 21:00:00+00:00
5038,110.55,2017-12-13 22:00:00+00:00
5039,84.25,2017-12-13 23:00:00+00:00
5040,71.46,2017-12-13 00:00:00+00:00
5041,71.35,2017-12-14 01:00:00+00:00
5042,58.5,2017-12-14 02:00:00+00:00
5043,55.79382,2017-12-14 03:00:00+00:00
5044,51.65406,2017-12-14 04:00:00+00:00
5045,52.33205,2017-12-14 05:00:00+00:00
5046,61.36773,2017-12-14 06:00:00+00:00
5047,78.91539,2017-12-14 07:00:00+00:00
5048,75.93196999999999,2017-12-14 08:00:00+00:00
5049,95.16792,2017-12-14 09:00:00+00:00
5050,87.81426,2017-12-14 10:00:00+00:00
5051,83.868,2017-12-14 11:00:00+00:00
5052,81.65833,2017-12-14 12:00:00+00:00
5053,75.90706999999999,2017-12-14 13:00:00+00:00
5054,75.74956999999999,2017-12-14 14:00:00+00:00
5055,83.43644,2017-12-14 15:00:00+00:00
5056,87.7546,2017-12-14 16:00:00+00:00
5057,100.01193,2017-12-14 17:00:00+00:00
5058,105.08623999999999,2017-12-14 18:00:00+00:00
5059,88.86561,2017-12-14 19:00:00+00:00
5060,86.54517,2017-12-14 20:00:00+00:00
5061,75.01484,2017-12-14 21:00:00+00:00
5062,73.16675,2017-12-14 22:00:00+00:00
5063,69.36,2017-12-14 23:00:00+00:00
5064,65.0,2017-12-14 00:00:00+00:00
5065,51.94,2017-12-15 01:00:00+00:00
5066,47.7,2017-12-15 02:00:00+00:00
5067,47.49,2017-12-15 03:00:00+00:00
5068,47.33741,2017-12-15 04:00:00+00:00
5069,47.49,2017-12-15 05:00:00+00:00
5070,50.19,2017-12-15 06:00:00+00:00
5071,55.56,2017-12-15 07:00:00+00:00
5072,69.0,2017-12-15 08:00:00+00:00
5073,72.48788,2017-12-15 09:00:00+00:00
5074,71.7,2017-12-15 10:00:00+00:00
5075,70.55928,2017-12-15 11:00:00+00:00
5076,68.37375,2017-12-15 12:00:00+00:00
5077,64.1893,2017-12-15 13:00:00+00:00
5078,62.96509,2017-12-15 14:00:00+00:00
5079,67.43379,2017-12-15 15:00:00+00:00
5080,69.19,2017-12-15 16:00:00+00:00
5081,70.0,2017-12-15 17:00:00+00:00
5082,74.24065,2017-12-15 18:00:00+00:00
5083,74.49436999999999,2017-12-15 19:00:00+00:00
5084,73.11453,2017-12-15 20:00:00+00:00
5085,68.91635,2017-12-15 21:00:00+00:00
5086,59.749719999999996,2017-12-15 22:00:00+00:00
5087,58.37,2017-12-15 23:00:00+00:00
5088,55.80163,2017-12-15 00:00:00+00:00
5089,52.16603,2017-12-16 01:00:00+00:00
5090,48.38625,2017-12-16 02:00:00+00:00
5091,46.74974,2017-12-16 03:00:00+00:00
5092,45.27,2017-12-16 04:00:00+00:00
5093,46.16,2017-12-16 05:00:00+00:00
5094,46.7,2017-12-16 06:00:00+00:00
5095,52.34,2017-12-16 07:00:00+00:00
5096,55.79022,2017-12-16 08:00:00+00:00
5097,62.085840000000005,2017-12-16 09:00:00+00:00
5098,65.32221,2017-12-16 10:00:00+00:00
5099,67.47865999999999,2017-12-16 11:00:00+00:00
5100,63.49,2017-12-16 12:00:00+00:00
5101,57.589659999999995,2017-12-16 13:00:00+00:00
5102,55.8,2017-12-16 14:00:00+00:00
5103,55.28,2017-12-16 15:00:00+00:00
5104,55.20669,2017-12-16 16:00:00+00:00
5105,58.293130000000005,2017-12-16 17:00:00+00:00
5106,68.20138,2017-12-16 18:00:00+00:00
5107,74.17012,2017-12-16 19:00:00+00:00
5108,74.0402,2017-12-16 20:00:00+00:00
5109,68.83747,2017-12-16 21:00:00+00:00
5110,58.81584,2017-12-16 22:00:00+00:00
5111,55.52,2017-12-16 23:00:00+00:00
5112,55.73,2017-12-16 00:00:00+00:00
5113,55.06,2017-12-17 01:00:00+00:00
5114,50.4,2017-12-17 02:00:00+00:00
5115,46.7,2017-12-17 03:00:00+00:00
5116,45.6,2017-12-17 04:00:00+00:00
5117,45.6,2017-12-17 05:00:00+00:00
5118,46.7,2017-12-17 06:00:00+00:00
5119,49.57,2017-12-17 07:00:00+00:00
5120,52.18,2017-12-17 08:00:00+00:00
5121,52.41,2017-12-17 09:00:00+00:00
5122,52.4,2017-12-17 10:00:00+00:00
5123,55.12971999999999,2017-12-17 11:00:00+00:00
5124,54.915319999999994,2017-12-17 12:00:00+00:00
5125,54.41,2017-12-17 13:00:00+00:00
5126,53.38,2017-12-17 14:00:00+00:00
5127,52.31,2017-12-17 15:00:00+00:00
5128,53.53,2017-12-17 16:00:00+00:00
5129,56.47,2017-12-17 17:00:00+00:00
5130,71.4629,2017-12-17 18:00:00+00:00
5131,73.22556999999999,2017-12-17 19:00:00+00:00
5132,74.00802,2017-12-17 20:00:00+00:00
5133,71.76992,2017-12-17 21:00:00+00:00
5134,61.41565,2017-12-17 22:00:00+00:00
5135,58.20403,2017-12-17 23:00:00+00:00
5136,55.34,2017-12-17 00:00:00+00:00
5137,52.89,2017-12-18 01:00:00+00:00
5138,49.8,2017-12-18 02:00:00+00:00
5139,47.86,2017-12-18 03:00:00+00:00
5140,47.0,2017-12-18 04:00:00+00:00
5141,47.9,2017-12-18 05:00:00+00:00
5142,51.85,2017-12-18 06:00:00+00:00
5143,60.99,2017-12-18 07:00:00+00:00
5144,71.01,2017-12-18 08:00:00+00:00
5145,72.78152,2017-12-18 09:00:00+00:00
5146,70.93694,2017-12-18 10:00:00+00:00
5147,70.76573,2017-12-18 11:00:00+00:00
5148,70.8519,2017-12-18 12:00:00+00:00
5149,69.62614,2017-12-18 13:00:00+00:00
5150,69.65944,2017-12-18 14:00:00+00:00
5151,70.79465,2017-12-18 15:00:00+00:00
5152,82.41476,2017-12-18 16:00:00+00:00
5153,95.0,2017-12-18 17:00:00+00:00
5154,86.10408000000001,2017-12-18 18:00:00+00:00
5155,81.27001,2017-12-18 19:00:00+00:00
